h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,baseline_activity,speed_drop,ccis,status,color,cluster,centroid_lat,centroid_lon,avg_ccis,cell_count
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",0,3,0.0035799522673031,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",2,5,0.0059665871121718,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",3,4,0.0047732696897374,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",4,5,0.0059665871121718,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",5,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,4,20,12.939695,77.5978067,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",6,2,0.0023866348448687,1.0,20.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",1,5,0.0059665871121718,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,9,0.0107398568019093,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",3,2,0.0023866348448687,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,5,0.0059665871121718,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,13,0.0155131264916467,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,5,44,12.9449392,77.5949168,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,10,0.0119331742243436,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,1,0.0011933174224343,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",1,8,0.0095465393794749,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,10,0.0119331742243436,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,13,0.0155131264916467,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,8,0.0095465393794749,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,6,43,12.9451156,77.5949368,"3rd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,3,0.0035799522673031,1.0,43.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,7,10,12.9448701,77.5949031,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,1,0.0011933174224343,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,7,10,12.9448701,77.5949031,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",3,1,0.0011933174224343,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,7,10,12.9448701,77.5949031,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,1,0.0011933174224343,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,7,10,12.9448701,77.5949031,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,3,0.0035799522673031,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,7,10,12.9448701,77.5949031,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,4,0.0047732696897374,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,8,6,12.9451033,77.5950583,"2nd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,8,6,12.9451033,77.5950583,"2nd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,3,0.0035799522673031,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,8,6,12.9451033,77.5950583,"2nd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,8,6,12.9451033,77.5950583,"2nd Cross Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,9,4,12.9452133,77.5950233,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,11,4,12.94531,77.5951183,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,2,0.0023866348448687,1.0,4.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,11,4,12.94531,77.5951183,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,2,0.0023866348448687,1.0,4.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",0,7,0.0083532219570405,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",1,6,0.0071599045346062,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",2,2,0.0023866348448687,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",3,5,0.0059665871121718,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",4,1,0.0011933174224343,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,21,28,12.9449617,77.5948283,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",5,7,0.0083532219570405,1.0,28.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,3,0.0035799522673031,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",1,4,0.0047732696897374,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",3,3,0.0035799522673031,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,6,0.0071599045346062,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,4,0.0047732696897374,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,22,27,12.9453536,77.5952175,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,7,0.0083532219570405,1.0,27.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",0,3,0.0035799522673031,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",2,11,0.013126491646778,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",3,2,0.0023866348448687,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",4,19,0.0226730310262529,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",5,3,0.0035799522673031,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892583fffff,23,42,12.9379541,77.5925454,"8th Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",6,4,0.0047732696897374,1.0,42.0,critical,#FF4B4B,105,12.9381991,77.59264263,49.7,20.0
8861892585fffff,4,26,12.9440339,77.6074462,"New Mico Road, Adugodi Junction, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",1,15,0.0178997613365155,0.7333333333333333,19.07,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,4,26,12.9440339,77.6074462,"New Mico Road, Adugodi Junction, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",2,3,0.0035799522673031,1.0,26.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,4,26,12.9440339,77.6074462,"New Mico Road, Adugodi Junction, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",5,2,0.0023866348448687,1.0,26.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,4,26,12.9440339,77.6074462,"New Mico Road, Adugodi Junction, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",6,6,0.0071599045346062,1.0,26.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,5,13,12.9512504,77.6053386,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",1,8,0.0095465393794749,0.625,8.12,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,5,13,12.9512504,77.6053386,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,2,0.0023866348448687,1.0,13.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,5,13,12.9512504,77.6053386,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",4,3,0.0035799522673031,1.0,13.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,6,21,12.9518097,77.6080188,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",1,6,0.0071599045346062,1.0,21.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,6,21,12.9518097,77.6080188,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",2,1,0.0011933174224343,1.0,21.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,6,21,12.9518097,77.6080188,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,13,0.0155131264916467,0.6153846153846154,12.92,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,6,21,12.9518097,77.6080188,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",5,1,0.0011933174224343,1.0,21.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,7,17,12.9517317,77.6058365,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",1,3,0.0035799522673031,1.0,17.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,7,17,12.9517317,77.6058365,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",2,2,0.0023866348448687,1.0,17.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,7,17,12.9517317,77.6058365,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,1,0.0011933174224343,1.0,17.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,7,17,12.9517317,77.6058365,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",5,6,0.0071599045346062,1.0,17.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,7,17,12.9517317,77.6058365,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",6,5,0.0059665871121718,1.0,17.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,8,6,12.9522147,77.6053535,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,8,6,12.9522147,77.6053535,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",4,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,19,7,12.9516216,77.6078694,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",3,2,0.0023866348448687,1.0,7.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,20,5,12.9486733,77.6060706,"Hosur Road, National Institute of Animal Nutrition and Physiology, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",5,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,21,15,12.9515698,77.6040805,"Bannerghatta Main Road, Subbana Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",0,2,0.0023866348448687,1.0,15.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,21,15,12.9515698,77.6040805,"Bannerghatta Main Road, Subbana Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",3,8,0.0095465393794749,0.875,13.12,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,21,15,12.9515698,77.6040805,"Bannerghatta Main Road, Subbana Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",4,2,0.0023866348448687,1.0,15.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,21,15,12.9515698,77.6040805,"Bannerghatta Main Road, Subbana Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",5,3,0.0035799522673031,1.0,15.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,22,33,12.9514643,77.6074157,"15th Cross Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",0,13,0.0155131264916467,1.0,33.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,22,33,12.9514643,77.6074157,"15th Cross Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",1,4,0.0047732696897374,1.0,33.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,22,33,12.9514643,77.6074157,"15th Cross Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",4,7,0.0083532219570405,1.0,33.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,22,33,12.9514643,77.6074157,"15th Cross Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",5,9,0.0107398568019093,1.0,33.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,23,10,12.9499475,77.6058947,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",0,1,0.0011933174224343,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,23,10,12.9499475,77.6058947,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",1,7,0.0083532219570405,0.4285714285714285,4.29,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892585fffff,23,10,12.9499475,77.6058947,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",2,2,0.0023866348448687,1.0,10.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,0,11,12.9459537,77.5955638,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,6,0.0071599045346062,0.8333333333333334,9.17,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,0,11,12.9459537,77.5955638,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,4,0.0047732696897374,1.0,11.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,0,11,12.9459537,77.5955638,"Hosur Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,1,5,12.9493466,77.5974446,"H Siddiah Road, PWD Quarters, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,1,5,12.9493466,77.5974446,"H Siddiah Road, PWD Quarters, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",1,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,1,5,12.9493466,77.5974446,"H Siddiah Road, PWD Quarters, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,3,0.0035799522673031,0.6666666666666666,3.33,monitor,#FFA500,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,2,54,12.9448996,77.5970518,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",0,13,0.0155131264916467,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,2,54,12.9448996,77.5970518,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",1,23,0.0274463007159904,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,2,54,12.9448996,77.5970518,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",3,9,0.0107398568019093,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,2,54,12.9448996,77.5970518,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",4,2,0.0023866348448687,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,2,54,12.9448996,77.5970518,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",5,7,0.0083532219570405,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0,7,0.0083532219570405,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",1,7,0.0083532219570405,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2,5,0.0059665871121718,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",3,6,0.0071599045346062,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",4,9,0.0107398568019093,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",5,1,0.0011933174224343,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,3,54,12.9494405,77.5973426,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",6,19,0.0226730310262529,1.0,54.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,4,44,12.9500042,77.5966507,"Siddaiah Road, Vinayaka Nagara, Wilson Garden, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India",0,5,0.0059665871121718,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,4,44,12.9500042,77.5966507,"Siddaiah Road, Vinayaka Nagara, Wilson Garden, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India",1,3,0.0035799522673031,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,4,44,12.9500042,77.5966507,"Siddaiah Road, Vinayaka Nagara, Wilson Garden, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India",2,9,0.0107398568019093,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
8861892587fffff,4,44,12.9500042,77.5966507,"Siddaiah Road, Vinayaka Nagara, Wilson Garden, Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India",3,2,0.0023866348448687,1.0,44.0,critical,#FF4B4B,8,12.968458064054444,77.58753002123481,140.45343016882262,9122.0
